70734,wage_2013,32216.0
70734,wage_2014,33207.0
70777,wage_2010,28535.0
70777,wage_2011,31292.0
70777,wage_2012,35088.0
70777,wage_2013,41738.0
70777,wage_2014,37949.0
70793,wage_2010,27100.0
70793,wage_2011,30052.0
70793,wage_2012,31939.0
70793,wage_2013,34877.0
70793,wage_2014,35982.0
71242,wage_2010,29523.0
71242,wage_2011,32979.0
71242,wage_2012,35613.0
71242,wage_2013,37989.0
71242,wage_2014,38833.0
70483,wage_2010,28679.0
70483,wage_2011,31560.0
70483,wage_2012,34352.0
70483,wage_2013,38975.0
70483,wage_2014,38356.0
70564,wage_2010,23840.0
70564,wage_2011,29369.0
70564,wage_2012,30733.0
70564,wage_2013,32782.0
70564,wage_2014,32344.0
70742,wage_2010,29651.0
70742,wage_2011,35036.0
70742,wage_2012,38828.0
70742,wage_2013,41472.0
70742,wage_2014,41309.0
71048,wage_2010,27634.0
71048,wage_2011,31244.0
71048,wage_2012,34384.0
71048,wage_2013,35900.0
71048,wage_2014,35323.0
70491,wage_2010,31754.0
70491,wage_2011,33398.0
70491,wage_2012,37112.0
70491,wage_2013,39819.0
70491,wage_2014,39979.0
70904,wage_2010,29393.0
70904,wage_2011,30648.0
70904,wage_2012,33806.0
70904,wage_2013,38145.0
70904,wage_2014,37930.0
71030,wage_2010,21926.0
71030,wage_2011,24613.0
71030,wage_2012,31187.0
71030,wage_2013,32095.0
71030,wage_2014,30255.0
71056,wage_2010,28709.0
71056,wage_2011,33894.0
71056,wage_2012,37141.0
71056,wage_2013,38702.0
71056,wage_2014,38059.0
71200,wage_2010,27538.0
71200,wage_2011,30488.0
71200,wage_2012,33349.0
71200,wage_2013,34700.0
71200,wage_2014,34327.0
70670,wage_2010,29256.0
70670,wage_2011,31393.0
70670,wage_2012,33699.0
70670,wage_2013,36149.0
70670,wage_2014,36644.0
70017,wage_2010,22723.0
70017,wage_2011,27557.0
70017,wage_2012,31134.0
70017,wage_2013,32973.0
70017,wage_2014,31317.0
70343,wage_2010,23193.0
70343,wage_2011,27383.0
70343,wage_2012,30503.0
70343,wage_2013,32390.0
70343,wage_2014,31455.0
70378,wage_2010,23976.0
70378,wage_2011,26805.0
70378,wage_2012,31330.0
70378,wage_2013,33810.0
70378,wage_2014,34442.0
71170,wage_2010,24092.0
71170,wage_2011,29160.0
71170,wage_2012,31782.0
71170,wage_2013,33925.0
71170,wage_2014,33837.0
71196,wage_2010,22113.0
71196,wage_2011,25146.0
71196,wage_2012,28073.0
71196,wage_2013,29417.0
71196,wage_2014,29086.0
70653,wage_2010,29095.0
70653,wage_2011,32309.0
70653,wage_2012,35376.0
70653,wage_2013,37400.0
70653,wage_2014,36500.0
70459,wage_2010,24681.0
70459,wage_2011,26884.0
70459,wage_2012,31333.0
70459,wage_2013,33711.0
70459,wage_2014,33338.0
70874,wage_2010,25577.0
70874,wage_2011,29677.0
70874,wage_2012,32898.0
70874,wage_2013,34652.0
70874,wage_2014,34392.0
71021,wage_2010,26538.0
71021,wage_2011,30908.0
71021,wage_2012,34851.0
71021,wage_2013,36761.0
71021,wage_2014,36502.0
71188,wage_2010,26327.0
71188,wage_2011,30655.0
71188,wage_2012,35818.0
71188,wage_2013,37610.0
71188,wage_2014,37520.0
70645,wage_2010,31570.0
70645,wage_2011,36918.0
70645,wage_2012,39282.0
70645,wage_2013,43011.0
70645,wage_2014,41744.0
70033,wage_2010,29348.0
70033,wage_2011,32092.0
70033,wage_2012,35968.0
70033,wage_2013,37517.0
70033,wage_2014,40324.0
70076,wage_2010,24930.0
70076,wage_2011,27127.0
70076,wage_2012,28759.0
70076,wage_2013,28732.0
70076,wage_2014,29604.0
70599,wage_2010,25787.0
70599,wage_2011,28029.0
70599,wage_2012,31064.0
70599,wage_2013,32369.0
70599,wage_2014,33283.0
71277,wage_2010,27055.0
71277,wage_2011,30018.0
71277,wage_2012,33728.0
71277,wage_2013,35938.0
71277,wage_2014,37909.0
71013,wage_2010,21486.0
71013,wage_2011,26133.0
71013,wage_2012,30662.0
71013,wage_2013,32034.0
71013,wage_2014,30288.0
71153,wage_2010,22098.0
71153,wage_2011,29256.0
71153,wage_2012,29746.0
71153,wage_2013,31682.0
71153,wage_2014,32036.0
70327,wage_2010,34301.0
70327,wage_2011,42080.0
70327,wage_2012,48428.0
70327,wage_2013,52381.0
70327,wage_2014,51983.0
70572,wage_2010,33397.0
70572,wage_2011,38186.0
70572,wage_2012,42870.0
70572,wage_2013,45395.0
70572,wage_2014,42256.0
70785,wage_2010,32104.0
70785,wage_2011,38566.0
70785,wage_2012,43411.0
70785,wage_2013,46038.0
70785,wage_2014,46835.0
70840,wage_2010,29674.0
70840,wage_2011,32548.0
70840,wage_2012,35172.0
70840,wage_2013,39121.0
70840,wage_2014,39443.0
79049,wage_2010,37822.0
79049,wage_2011,42491.0
79049,wage_2012,45609.0
79049,wage_2013,48657.0
79049,wage_2014,50688.0
70947,wage_2011,33884.0
70947,wage_2012,36831.0
70947,wage_2013,39710.0
70947,wage_2014,40229.0
71340,wage_2011,56013.0
71340,wage_2012,58745.0
71340,wage_2013,61947.0
71340,wage_2014,66676.0
70394,wage_2010,21454.0
70394,wage_2011,24271.0
70394,wage_2012,27875.0
70394,wage_2013,32196.0
70394,wage_2014,32641.0
70475,wage_2010,23346.0
70475,wage_2011,23853.0
70475,wage_2012,28369.0
70475,wage_2013,29904.0
70475,wage_2014,26956.0
70521,wage_2010,26597.0
70521,wage_2011,30652.0
70521,wage_2012,30552.0
70521,wage_2013,30013.0
70521,wage_2014,28774.0
70530,wage_2010,27769.0
70530,wage_2011,31806.0
70530,wage_2012,35442.0
70530,wage_2013,37031.0
70530,wage_2014,37463.0
70696,wage_2010,26119.0
70696,wage_2011,28016.0
70696,wage_2012,31081.0
70696,wage_2013,32101.0
70696,wage_2014,32947.0
70807,wage_2010,21828.0
70807,wage_2011,23745.0
70807,wage_2012,26496.0
70807,wage_2013,27314.0
70807,wage_2014,27599.0
70912,wage_2010,25563.0
70912,wage_2011,27353.0
70912,wage_2012,29870.0
70912,wage_2013,31168.0
70912,wage_2014,31957.0
70556,wage_2010,30239.0
70556,wage_2011,33550.0
70556,wage_2012,37394.0
70556,wage_2013,39442.0
70556,wage_2014,40632.0
70319,wage_2010,24910.0
70319,wage_2011,27878.0
70319,wage_2012,32044.0
70319,wage_2013,35674.0
70319,wage_2014,34904.0
70602,wage_2010,21045.0
70602,wage_2011,24028.0
70602,wage_2012,27878.0
70602,wage_2013,30313.0
70602,wage_2014,31864.0
71129,wage_2010,30387.0
71129,wage_2011,33690.0
71129,wage_2012,37030.0
71129,wage_2013,38807.0
71129,wage_2014,39187.0
70726,wage_2010,26733.0
70726,wage_2011,29022.0
70726,wage_2012,31980.0
70726,wage_2013,33998.0
70726,wage_2014,33955.0
70297,wage_2010,25150.0
70297,wage_2011,28535.0
70297,wage_2012,31729.0
70297,wage_2013,34523.0
70297,wage_2014,34216.0
70424,wage_2010,22061.0
70424,wage_2011,24336.0
70424,wage_2012,27010.0
70424,wage_2013,28687.0
70424,wage_2014,28949.0
70718,wage_2010,25061.0
70718,wage_2011,26988.0
70718,wage_2012,29371.0
70718,wage_2013,30446.0
70718,wage_2014,31571.0
70815,wage_2010,29511.0
70815,wage_2011,34440.0
70815,wage_2012,36186.0
70815,wage_2013,39235.0
70815,wage_2014,39343.0
71226,wage_2010,22136.0
71226,wage_2011,23457.0
71226,wage_2012,27025.0
71226,wage_2013,31839.0
71226,wage_2014,31456.0
79022,wage_2010,29132.0
79022,wage_2011,33275.0
79022,wage_2012,35765.0
79022,wage_2013,38460.0
79022,wage_2014,39492.0
71331,wage_2010,30878.0
71331,wage_2011,35012.0
71331,wage_2012,37617.0
71331,wage_2013,40441.0
71331,wage_2014,41047.0
71285,wage_2010,28002.0
71285,wage_2011,28208.0
71285,wage_2012,29308.0
71285,wage_2013,27943.0
71285,wage_2014,31482.0
71323,wage_2010,20125.0
71323,wage_2011,24390.0
71323,wage_2012,27133.0
71323,wage_2013,28366.0
71323,wage_2014,29895.0
71307,wage_2010,19947.0
71307,wage_2011,23262.0
71307,wage_2012,27958.0
71307,wage_2013,31677.0
71307,wage_2014,32874.0
71315,wage_2010,33079.0
71315,wage_2011,38626.0
71315,wage_2012,39390.0
71315,wage_2013,43519.0
71315,wage_2014,45337.0
70025,wage_2010,27703.0
70025,wage_2011,30710.0
70025,wage_2012,32531.0
70025,wage_2013,36032.0
70025,wage_2014,36954.0
70467,wage_2010,18894.0
70467,wage_2011,21568.0
70467,wage_2012,29060.0
70467,wage_2013,28744.0
70467,wage_2014,28534.0
70513,wage_2010,24238.0
70513,wage_2011,24707.0
70513,wage_2012,28754.0
70513,wage_2013,31831.0
70513,wage_2014,31020.0
70823,wage_2010,25288.0
70823,wage_2011,24796.0
70823,wage_2012,25099.0
70823,wage_2013,35123.0
70823,wage_2014,34050.0
71005,wage_2010,25721.0
71005,wage_2011,27113.0
71005,wage_2012,29645.0
71005,wage_2013,30881.0
71005,wage_2014,31687.0
71064,wage_2010,22125.0
71064,wage_2011,25288.0
71064,wage_2012,27432.0
71064,wage_2013,29988.0
71064,wage_2014,30574.0
70939,wage_2010,29720.0
70939,wage_2011,34662.0
70939,wage_2012,38043.0
70939,wage_2013,36429.0
70939,wage_2014,40975.0
70050,wage_2010,27603.0
70050,wage_2011,26849.0
70050,wage_2012,28105.0
70050,wage_2013,28843.0
70050,wage_2014,32205.0
70084,wage_2010,19677.0
70084,wage_2011,22008.0
70084,wage_2012,24359.0
70084,wage_2013,26875.0
70084,wage_2014,27594.0
70505,wage_2010,25019.0
70505,wage_2011,27037.0
70505,wage_2012,27423.0
70505,wage_2013,29822.0
70505,wage_2014,30778.0
71099,wage_2010,37524.0
71099,wage_2011,40458.0
71099,wage_2012,41499.0
71099,wage_2013,40376.0
71099,wage_2014,41569.0
70386,wage_2010,28832.0
70386,wage_2011,32872.0
70386,wage_2012,37215.0
70386,wage_2013,34627.0
70386,wage_2014,36483.0
71102,wage_2010,28216.0
71102,wage_2011,29118.0
71102,wage_2012,31509.0
71102,wage_2013,32048.0
71102,wage_2014,31816.0
79057,wage_2010,27214.0
79057,wage_2011,29779.0
79057,wage_2012,32300.0
79057,wage_2013,33211.0
79057,wage_2014,30496.0
70432,wage_2012,33223.0
