idOpstina,NazivOpstineLat,Godina,OznakaOP,Opis,IznosUkupno
70360,Valjevo,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),815
70360,Valjevo,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),10549
70360,Valjevo,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),10811
70378,Varvarin,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),0
70378,Varvarin,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),0
70378,Varvarin,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),0
70386,Velika Plana,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),395
70386,Velika Plana,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),1590
70386,Velika Plana,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),306
70394,Veliko Gradiste,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),0
70394,Veliko Gradiste,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),0
70394,Veliko Gradiste,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),0
70416,Vladicin Han,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),0
70416,Vladicin Han,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),0
70416,Vladicin Han,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),0
70408,Vladimirci,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),0
70408,Vladimirci,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),0
70408,Vladimirci,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),0
70424,Vlasotince,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),0
70424,Vlasotince,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),0
70424,Vlasotince,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),0
80462,Vrbas,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),757
80462,Vrbas,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),563
80462,Vrbas,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),6183
70459,Vrnjacka Banja,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),0
70459,Vrnjacka Banja,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),0
70459,Vrnjacka Banja,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),0
80128,Vrsac,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),0
80128,Vrsac,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),0
80128,Vrsac,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),10932
80136,zabalj,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),638
80136,zabalj,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),1227
80136,zabalj,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),176
70521,zabari,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),8
70521,zabari,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),0
70521,zabari,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),9
70530,zagubica,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),0
70530,zagubica,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),0
70530,zagubica,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),0
70556,Zajecar,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),840
70556,Zajecar,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),264
70556,Zajecar,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),226
80144,zitiste,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),0
80144,zitiste,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),0
80144,zitiste,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),0
70548,zitoradja,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),11
70548,zitoradja,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),0
70548,zitoradja,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),0
80152,Zrenjanin,1/1/2011,5106,primanja od prodaje nepokretnosti (5107),7757
80152,Zrenjanin,1/1/2012,5106,primanja od prodaje nepokretnosti (5107),1294
80152,Zrenjanin,1/1/2013,5106,primanja od prodaje nepokretnosti (5107),0
80012,Ada,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),17
80012,Ada,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80012,Ada,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),24
70017,Aleksandrovac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70017,Aleksandrovac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70017,Aleksandrovac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),10
70025,Aleksinac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70025,Aleksinac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70025,Aleksinac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80039,Alibunar,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80039,Alibunar,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80039,Alibunar,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80047,Apatin,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),33
80047,Apatin,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80047,Apatin,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70033,Arandjelovac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),26
70033,Arandjelovac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),45
70033,Arandjelovac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),29
70041,Arilje,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70041,Arilje,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),475
70041,Arilje,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70050,Babusnica,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70050,Babusnica,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70050,Babusnica,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80055,Bac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80055,Bac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80055,Bac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80063,Backa Palanka,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80063,Backa Palanka,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80063,Backa Palanka,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80071,Backa Topola,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80071,Backa Topola,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80071,Backa Topola,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80080,Backi Petrovac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80080,Backi Petrovac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80080,Backi Petrovac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70068,Bajina Basta,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70068,Bajina Basta,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70068,Bajina Basta,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70076,Batocina,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70076,Batocina,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70076,Batocina,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80110,Becej,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),99
80110,Becej,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80110,Becej,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80098,Bela Crkva,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80098,Bela Crkva,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),300
80098,Bela Crkva,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70084,Bela Palanka,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70084,Bela Palanka,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70084,Bela Palanka,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80101,Beocin,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80101,Beocin,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80101,Beocin,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),909
70262,Blace,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70262,Blace,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70262,Blace,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70289,Bogatic,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70289,Bogatic,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70289,Bogatic,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70297,Bojnik,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70297,Bojnik,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70297,Bojnik,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70319,Boljevac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70319,Boljevac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),130
70319,Boljevac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70327,Bor,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70327,Bor,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70327,Bor,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70335,Bosilegrad,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70335,Bosilegrad,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70335,Bosilegrad,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70343,Brus,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70343,Brus,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),177
70343,Brus,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70351,Bujanovac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70351,Bujanovac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70351,Bujanovac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
71242,cacak,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
71242,cacak,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
71242,cacak,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),61
71234,cajetina,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
71234,cajetina,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),493
71234,cajetina,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),44
71196,cicevac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
71196,cicevac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
71196,cicevac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80489,coka,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),182
80489,coka,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),8
80489,coka,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
71226,Crna Trava,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
71226,Crna Trava,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
71226,Crna Trava,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
71200,cuprija,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
71200,cuprija,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
71200,cuprija,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70491,Despotovac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70491,Despotovac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70491,Despotovac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70505,Dimitrovgrad,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70505,Dimitrovgrad,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70505,Dimitrovgrad,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),372
70513,Doljevac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70513,Doljevac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70513,Doljevac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70467,Gadzin Han,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70467,Gadzin Han,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),32
70467,Gadzin Han,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70475,Golubac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70475,Golubac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70475,Golubac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70483,Gornji Milanovac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70483,Gornji Milanovac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70483,Gornji Milanovac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
79014,Grad Beograd,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),1442
79014,Grad Beograd,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),1683
79014,Grad Beograd,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),103
79022,Grad Nis,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
79022,Grad Nis,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),119
79022,Grad Nis,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),130
89010,Grad Novi Sad,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),507
89010,Grad Novi Sad,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
89010,Grad Novi Sad,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
79049,Grad Pozarevac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
79049,Grad Pozarevac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),10
79049,Grad Pozarevac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),210
79057,Grad Vranje,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
79057,Grad Vranje,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
79057,Grad Vranje,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),500
80179,Indjija,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80179,Indjija,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80179,Indjija,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80187,Irig,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80187,Irig,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80187,Irig,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70564,Ivanjica,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70564,Ivanjica,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70564,Ivanjica,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
71048,Jagodina,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
71048,Jagodina,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
71048,Jagodina,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80195,Kanjiza,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80195,Kanjiza,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80195,Kanjiza,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80209,Kikinda,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80209,Kikinda,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80209,Kikinda,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),241
70572,Kladovo,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),400
70572,Kladovo,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),150
70572,Kladovo,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70599,Knic,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70599,Knic,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),82
70599,Knic,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70602,Knjazevac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),352
70602,Knjazevac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),65
70602,Knjazevac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70637,Koceljeva,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70637,Koceljeva,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70637,Koceljeva,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70629,Kosjeric,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70629,Kosjeric,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70629,Kosjeric,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80217,Kovacica,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),70
80217,Kovacica,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80217,Kovacica,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80225,Kovin,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),258
80225,Kovin,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),499
80225,Kovin,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70645,Kragujevac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),538
70645,Kragujevac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70645,Kragujevac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),361
70653,Kraljevo,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),21
70653,Kraljevo,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70653,Kraljevo,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),215
70661,Krupanj,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70661,Krupanj,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70661,Krupanj,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),614
70670,Krusevac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70670,Krusevac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),1
70670,Krusevac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),395
70696,Kucevo,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),15
70696,Kucevo,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70696,Kucevo,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80233,Kula,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80233,Kula,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80233,Kula,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),36
70688,Kursumlija,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70688,Kursumlija,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70688,Kursumlija,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70700,Lajkovac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70700,Lajkovac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),762
70700,Lajkovac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
71277,Lapovo,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
71277,Lapovo,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
71277,Lapovo,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70718,Lebane,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70718,Lebane,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70718,Lebane,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),5257
70726,Leskovac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),73
70726,Leskovac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70726,Leskovac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70769,Ljig,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70769,Ljig,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70769,Ljig,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70777,Ljubovija,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70777,Ljubovija,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70777,Ljubovija,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70734,Loznica,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70734,Loznica,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),52
70734,Loznica,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70742,Lucani,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70742,Lucani,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70742,Lucani,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70785,Majdanpek,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70785,Majdanpek,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70785,Majdanpek,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80241,Mali Idjos,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80241,Mali Idjos,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80241,Mali Idjos,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70793,Mali Zvornik,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70793,Mali Zvornik,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70793,Mali Zvornik,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),10
70807,Malo Crnice,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70807,Malo Crnice,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70807,Malo Crnice,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70815,Medvedja,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),257
70815,Medvedja,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70815,Medvedja,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70823,Merosina,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70823,Merosina,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70823,Merosina,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70831,Mionica,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70831,Mionica,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),115
70831,Mionica,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),10
70840,Negotin,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),40
70840,Negotin,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70840,Negotin,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),5
80250,Nova Crnja,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80250,Nova Crnja,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80250,Nova Crnja,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70866,Nova Varos,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70866,Nova Varos,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70866,Nova Varos,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80268,Novi Becej,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80268,Novi Becej,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80268,Novi Becej,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80276,Novi Knezevac,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80276,Novi Knezevac,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80276,Novi Knezevac,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),60
70874,Novi Pazar,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),47
70874,Novi Pazar,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),2807
70874,Novi Pazar,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80306,Odzaci,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),466
80306,Odzaci,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80306,Odzaci,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80292,Opovo,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80292,Opovo,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80292,Opovo,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70882,Osecina,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70882,Osecina,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70882,Osecina,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80314,Pancevo,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),30
80314,Pancevo,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80314,Pancevo,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70904,Paracin,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),51
70904,Paracin,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),35
70904,Paracin,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
80322,Pecinci,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
80322,Pecinci,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80322,Pecinci,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70912,Petrovac na Mlavi,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70912,Petrovac na Mlavi,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70912,Petrovac na Mlavi,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),1625
70939,Pirot,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),61
70939,Pirot,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),200
70939,Pirot,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),824
80349,Plandiste,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),472
80349,Plandiste,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
80349,Plandiste,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70955,Pozega,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),143
70955,Pozega,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),400
70955,Pozega,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70963,Presevo,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70963,Presevo,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),169
70963,Presevo,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70971,Priboj,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70971,Priboj,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70971,Priboj,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70980,Prijepolje,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70980,Prijepolje,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
70980,Prijepolje,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70998,Prokuplje,1/1/2011,5108,primanja od prodaje pokretne imovine (5109),0
70998,Prokuplje,1/1/2012,5108,primanja od prodaje pokretne imovine (5109),0
70998,Prokuplje,1/1/2013,5108,primanja od prodaje pokretne imovine (5109),0
