,mun_id,year, domestic borrowing, foreign borrowing, sale forest and water, sale of domestic financial assets, sale of foreign financial assets, sale of goods for resale, sale of inventories, sale of land, sale of other fixed assets , sale of stockpiles, sale of valuables, sale underground valuables,Donations from foreign governments,Donations from international organizations,Excises,"Fines, penalties and forfeits",Income from sale of movable property,Memorandum items for expenditures refund ,Memorandum items for expenditures refund from the previous year,Mixed and indefinite income,Other social contributions,Other taxes,Property income,Revenue from the budget,Sales of goods and services,Single tax on exra profit and extra assets acquired using special benefits,Social security contributions,Taxes on goods and services,"Taxes on income, profits and capital gains ",Taxes on international trade and transactions,Taxes on payroll and workforce,Taxes on property,Transfers between budget users at the same level,Transfers from other level of government,Voluntary transfers other than grants,proceeds from the real estate sales,Unnamed: 0_x,average_wage,Unnamed: 0_y,mun,mun_type,area_km2,pop_total,total,active_total,active_employed,active_unemployed,active_unemp_former,active_unemp_firstjob,inactive_total,inactive_students,inactive_houshold,labor_pariticpation_rate,total_nat,serbs,albanians,bosnians,bulgarians,bunjevci,vlasi,goranci,yugoslavs,hungarians,macedonians,muslims,germans,roma,romanians,russians,rusini,slovaks,slovenians,ukranians,croats,montenegrins,rest,undeclared,regional_assoc,unkown,majority_nationality,wage_2010,wage_2011,wage_2012,wage_2013,wage_2014,employment_rate,employment_per_pop,share_serbian,pop_density
378,71048.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.0,27634.0,91.0,Jagodina,normal,470.0,71231.0,71852.0,30095.0,22168.0,7927.0,4764.0,3163.0,41757.0,5472.0,6156.0,0.418847074542,71852.0,68898.0,40.0,5.0,28.0,2.0,136.0,20.0,67.0,25.0,78.0,21.0,3.0,764.0,41.0,11.0,3.0,11.0,17.0,8.0,57.0,109.0,70.0,633.0,12.0,793.0,serbs,27634.0,31244.0,34384.0,35900.0,35323.0,0.736600764247,0.311212814645,0.958887713634,151.555319149
379,71048.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.0,35323.0,91.0,Jagodina,normal,470.0,71231.0,71852.0,30095.0,22168.0,7927.0,4764.0,3163.0,41757.0,5472.0,6156.0,0.418847074542,71852.0,68898.0,40.0,5.0,28.0,2.0,136.0,20.0,67.0,25.0,78.0,21.0,3.0,764.0,41.0,11.0,3.0,11.0,17.0,8.0,57.0,109.0,70.0,633.0,12.0,793.0,serbs,27634.0,31244.0,34384.0,35900.0,35323.0,0.736600764247,0.311212814645,0.958887713634,151.555319149
380,71056.0,2011.0,841710.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,29720.0,0.0,4020.0,2490.0,175180.0,0.0,439970.0,1332350.0,92320.0,408850.0,0.0,0.0,560230.0,1285460.0,0.0,0.0,509960.0,0.0,1998820.0,37480.0,21580.0,482.0,33894.0,92.0,Svilajnac,normal,326.0,22595.0,23551.0,8139.0,6636.0,1503.0,992.0,511.0,15412.0,1617.0,2764.0,0.345590420789,23551.0,22048.0,2.0,,5.0,,280.0,3.0,25.0,1.0,22.0,1.0,1.0,324.0,65.0,7.0,1.0,1.0,5.0,,20.0,19.0,29.0,248.0,5.0,439.0,serbs,28709.0,33894.0,37141.0,38702.0,38059.0,0.815333579064,0.293693294977,0.936181053883,69.3098159509
381,71056.0,2012.0,686000.0,0.0,0.0,0.0,0.0,0.0,0.0,6140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28430.0,50.0,15510.0,3060.0,229890.0,0.0,351980.0,1797330.0,0.0,717390.0,0.0,0.0,461970.0,2030960.0,0.0,0.0,593150.0,0.0,2358620.0,19860.0,24160.0,483.0,37141.0,92.0,Svilajnac,normal,326.0,22595.0,23551.0,8139.0,6636.0,1503.0,992.0,511.0,15412.0,1617.0,2764.0,0.345590420789,23551.0,22048.0,2.0,,5.0,,280.0,3.0,25.0,1.0,22.0,1.0,1.0,324.0,65.0,7.0,1.0,1.0,5.0,,20.0,19.0,29.0,248.0,5.0,439.0,serbs,28709.0,33894.0,37141.0,38702.0,38059.0,0.815333579064,0.293693294977,0.936181053883,69.3098159509
382,71056.0,2013.0,747700.0,0.0,0.0,190.0,0.0,0.0,0.0,43140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33720.0,22880.0,41090.0,15750.0,147360.0,0.0,275680.0,2233000.0,0.0,331540.0,0.0,0.0,1074660.0,1872910.0,0.0,0.0,628090.0,0.0,2546980.0,19080.0,17010.0,484.0,38702.0,92.0,Svilajnac,normal,326.0,22595.0,23551.0,8139.0,6636.0,1503.0,992.0,511.0,15412.0,1617.0,2764.0,0.345590420789,23551.0,22048.0,2.0,,5.0,,280.0,3.0,25.0,1.0,22.0,1.0,1.0,324.0,65.0,7.0,1.0,1.0,5.0,,20.0,19.0,29.0,248.0,5.0,439.0,serbs,28709.0,33894.0,37141.0,38702.0,38059.0,0.815333579064,0.293693294977,0.936181053883,69.3098159509
383,71056.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.0,28709.0,92.0,Svilajnac,normal,326.0,22595.0,23551.0,8139.0,6636.0,1503.0,992.0,511.0,15412.0,1617.0,2764.0,0.345590420789,23551.0,22048.0,2.0,,5.0,,280.0,3.0,25.0,1.0,22.0,1.0,1.0,324.0,65.0,7.0,1.0,1.0,5.0,,20.0,19.0,29.0,248.0,5.0,439.0,serbs,28709.0,33894.0,37141.0,38702.0,38059.0,0.815333579064,0.293693294977,0.936181053883,69.3098159509
384,71056.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.0,38059.0,92.0,Svilajnac,normal,326.0,22595.0,23551.0,8139.0,6636.0,1503.0,992.0,511.0,15412.0,1617.0,2764.0,0.345590420789,23551.0,22048.0,2.0,,5.0,,280.0,3.0,25.0,1.0,22.0,1.0,1.0,324.0,65.0,7.0,1.0,1.0,5.0,,20.0,19.0,29.0,248.0,5.0,439.0,serbs,28709.0,33894.0,37141.0,38702.0,38059.0,0.815333579064,0.293693294977,0.936181053883,69.3098159509
385,71064.0,2011.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91270.0,0.0,11080.0,0.0,0.0,0.0,53260.0,0.0,41460.0,171910.0,0.0,60980.0,0.0,0.0,46810.0,570160.0,0.0,100.0,87090.0,0.0,1515530.0,0.0,0.0,755.0,25288.0,93.0,Svrljig,normal,497.0,13507.0,14249.0,4830.0,3161.0,1669.0,1027.0,642.0,9419.0,641.0,1388.0,0.338971155871,14249.0,13843.0,,,6.0,,1.0,,3.0,9.0,8.0,2.0,,157.0,1.0,1.0,,,,2.0,6.0,4.0,5.0,116.0,1.0,84.0,serbs,22125.0,25288.0,27432.0,29988.0,30574.0,0.654451345756,0.234026800918,0.971506772405,27.1770623742
386,71064.0,2012.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85540.0,0.0,8020.0,0.0,600.0,0.0,40810.0,0.0,28700.0,155730.0,0.0,55590.0,0.0,0.0,48690.0,874710.0,0.0,390.0,54080.0,0.0,2782540.0,860.0,0.0,756.0,27432.0,93.0,Svrljig,normal,497.0,13507.0,14249.0,4830.0,3161.0,1669.0,1027.0,642.0,9419.0,641.0,1388.0,0.338971155871,14249.0,13843.0,,,6.0,,1.0,,3.0,9.0,8.0,2.0,,157.0,1.0,1.0,,,,2.0,6.0,4.0,5.0,116.0,1.0,84.0,serbs,22125.0,25288.0,27432.0,29988.0,30574.0,0.654451345756,0.234026800918,0.971506772405,27.1770623742
387,71064.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22830.0,0.0,10570.0,110.0,430.0,0.0,35000.0,0.0,40640.0,180830.0,0.0,54030.0,0.0,0.0,37290.0,821020.0,0.0,0.0,145300.0,0.0,2829150.0,590.0,0.0,757.0,29988.0,93.0,Svrljig,normal,497.0,13507.0,14249.0,4830.0,3161.0,1669.0,1027.0,642.0,9419.0,641.0,1388.0,0.338971155871,14249.0,13843.0,,,6.0,,1.0,,3.0,9.0,8.0,2.0,,157.0,1.0,1.0,,,,2.0,6.0,4.0,5.0,116.0,1.0,84.0,serbs,22125.0,25288.0,27432.0,29988.0,30574.0,0.654451345756,0.234026800918,0.971506772405,27.1770623742
388,71064.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.0,22125.0,93.0,Svrljig,normal,497.0,13507.0,14249.0,4830.0,3161.0,1669.0,1027.0,642.0,9419.0,641.0,1388.0,0.338971155871,14249.0,13843.0,,,6.0,,1.0,,3.0,9.0,8.0,2.0,,157.0,1.0,1.0,,,,2.0,6.0,4.0,5.0,116.0,1.0,84.0,serbs,22125.0,25288.0,27432.0,29988.0,30574.0,0.654451345756,0.234026800918,0.971506772405,27.1770623742
389,71064.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.0,30574.0,93.0,Svrljig,normal,497.0,13507.0,14249.0,4830.0,3161.0,1669.0,1027.0,642.0,9419.0,641.0,1388.0,0.338971155871,14249.0,13843.0,,,6.0,,1.0,,3.0,9.0,8.0,2.0,,157.0,1.0,1.0,,,,2.0,6.0,4.0,5.0,116.0,1.0,84.0,serbs,22125.0,25288.0,27432.0,29988.0,30574.0,0.654451345756,0.234026800918,0.971506772405,27.1770623742
390,71072.0,2011.0,218800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24710.0,0.0,290.0,0.0,2960.0,0.0,68980.0,19490.0,18630.0,102550.0,0.0,0.0,103750.0,1068570.0,0.0,4280.0,163780.0,0.0,2587520.0,410.0,0.0,362.0,31151.0,94.0,Sjenica,normal,1059.0,26141.0,26392.0,8479.0,6127.0,2352.0,739.0,1613.0,17913.0,2223.0,3541.0,0.321271597454,26392.0,5264.0,29.0,19498.0,,,,12.0,10.0,,3.0,1234.0,,93.0,,,,,1.0,1.0,6.0,15.0,40.0,57.0,6.0,123.0,bosnians,28359.0,31151.0,33865.0,36523.0,37201.0,0.722608798207,0.234382770361,0.199454380115,24.6846081209
391,71072.0,2012.0,992450.0,0.0,0.0,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134200.0,0.0,26590.0,0.0,22840.0,0.0,48120.0,360.0,61090.0,30660.0,0.0,106080.0,0.0,0.0,106000.0,1602890.0,0.0,0.0,129640.0,0.0,4724200.0,480.0,0.0,363.0,33865.0,94.0,Sjenica,normal,1059.0,26141.0,26392.0,8479.0,6127.0,2352.0,739.0,1613.0,17913.0,2223.0,3541.0,0.321271597454,26392.0,5264.0,29.0,19498.0,,,,12.0,10.0,,3.0,1234.0,,93.0,,,,,1.0,1.0,6.0,15.0,40.0,57.0,6.0,123.0,bosnians,28359.0,31151.0,33865.0,36523.0,37201.0,0.722608798207,0.234382770361,0.199454380115,24.6846081209
392,71072.0,2013.0,281070.0,0.0,0.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21530.0,0.0,26580.0,0.0,31530.0,20590.0,46820.0,3640.0,56720.0,16670.0,0.0,110460.0,0.0,0.0,51450.0,1649470.0,0.0,10.0,157820.0,0.0,4533220.0,320.0,0.0,364.0,36523.0,94.0,Sjenica,normal,1059.0,26141.0,26392.0,8479.0,6127.0,2352.0,739.0,1613.0,17913.0,2223.0,3541.0,0.321271597454,26392.0,5264.0,29.0,19498.0,,,,12.0,10.0,,3.0,1234.0,,93.0,,,,,1.0,1.0,6.0,15.0,40.0,57.0,6.0,123.0,bosnians,28359.0,31151.0,33865.0,36523.0,37201.0,0.722608798207,0.234382770361,0.199454380115,24.6846081209
393,71072.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0,28359.0,94.0,Sjenica,normal,1059.0,26141.0,26392.0,8479.0,6127.0,2352.0,739.0,1613.0,17913.0,2223.0,3541.0,0.321271597454,26392.0,5264.0,29.0,19498.0,,,,12.0,10.0,,3.0,1234.0,,93.0,,,,,1.0,1.0,6.0,15.0,40.0,57.0,6.0,123.0,bosnians,28359.0,31151.0,33865.0,36523.0,37201.0,0.722608798207,0.234382770361,0.199454380115,24.6846081209
394,71072.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0,37201.0,94.0,Sjenica,normal,1059.0,26141.0,26392.0,8479.0,6127.0,2352.0,739.0,1613.0,17913.0,2223.0,3541.0,0.321271597454,26392.0,5264.0,29.0,19498.0,,,,12.0,10.0,,3.0,1234.0,,93.0,,,,,1.0,1.0,6.0,15.0,40.0,57.0,6.0,123.0,bosnians,28359.0,31151.0,33865.0,36523.0,37201.0,0.722608798207,0.234382770361,0.199454380115,24.6846081209
395,71099.0,2011.0,1483390.0,0.0,0.0,1995650.0,0.0,17650.0,0.0,0.0,2770.0,0.0,0.0,0.0,0.0,8080.0,0.0,134280.0,0.0,152030.0,28180.0,244030.0,0.0,575090.0,1652720.0,362200.0,1967190.0,0.0,0.0,1140510.0,10034910.0,0.0,14880.0,1586170.0,28040.0,4156430.0,78750.0,101380.0,780.0,40458.0,95.0,Smederevo,normal,484.0,106470.0,108209.0,41506.0,30794.0,10712.0,6456.0,4256.0,66703.0,8216.0,12847.0,0.383572530936,108209.0,101908.0,51.0,7.0,27.0,2.0,6.0,11.0,110.0,120.0,291.0,61.0,15.0,2369.0,67.0,37.0,3.0,13.0,20.0,13.0,161.0,271.0,139.0,1080.0,35.0,1392.0,serbs,37524.0,40458.0,41499.0,40376.0,41569.0,0.741916831301,0.289227012304,0.941770093061,219.979338843
396,71099.0,2012.0,1573060.0,0.0,0.0,242680.0,0.0,16920.0,0.0,0.0,0.0,0.0,0.0,0.0,37410.0,19410.0,0.0,139880.0,0.0,152360.0,39470.0,1090440.0,640.0,476230.0,1664020.0,1325070.0,2063200.0,0.0,0.0,1297160.0,14509920.0,0.0,140.0,1589090.0,22750.0,4844190.0,125330.0,58480.0,781.0,41499.0,95.0,Smederevo,normal,484.0,106470.0,108209.0,41506.0,30794.0,10712.0,6456.0,4256.0,66703.0,8216.0,12847.0,0.383572530936,108209.0,101908.0,51.0,7.0,27.0,2.0,6.0,11.0,110.0,120.0,291.0,61.0,15.0,2369.0,67.0,37.0,3.0,13.0,20.0,13.0,161.0,271.0,139.0,1080.0,35.0,1392.0,serbs,37524.0,40458.0,41499.0,40376.0,41569.0,0.741916831301,0.289227012304,0.941770093061,219.979338843
397,71099.0,2013.0,0.0,0.0,0.0,296660.0,0.0,18510.0,0.0,25150.0,0.0,0.0,0.0,0.0,40010.0,133100.0,0.0,151660.0,0.0,146690.0,25340.0,147050.0,0.0,479000.0,1874480.0,331920.0,1956970.0,0.0,0.0,571990.0,12800700.0,0.0,20.0,2007270.0,9690.0,4739800.0,89160.0,0.0,782.0,40376.0,95.0,Smederevo,normal,484.0,106470.0,108209.0,41506.0,30794.0,10712.0,6456.0,4256.0,66703.0,8216.0,12847.0,0.383572530936,108209.0,101908.0,51.0,7.0,27.0,2.0,6.0,11.0,110.0,120.0,291.0,61.0,15.0,2369.0,67.0,37.0,3.0,13.0,20.0,13.0,161.0,271.0,139.0,1080.0,35.0,1392.0,serbs,37524.0,40458.0,41499.0,40376.0,41569.0,0.741916831301,0.289227012304,0.941770093061,219.979338843
398,71099.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.0,37524.0,95.0,Smederevo,normal,484.0,106470.0,108209.0,41506.0,30794.0,10712.0,6456.0,4256.0,66703.0,8216.0,12847.0,0.383572530936,108209.0,101908.0,51.0,7.0,27.0,2.0,6.0,11.0,110.0,120.0,291.0,61.0,15.0,2369.0,67.0,37.0,3.0,13.0,20.0,13.0,161.0,271.0,139.0,1080.0,35.0,1392.0,serbs,37524.0,40458.0,41499.0,40376.0,41569.0,0.741916831301,0.289227012304,0.941770093061,219.979338843
399,71099.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.0,41569.0,95.0,Smederevo,normal,484.0,106470.0,108209.0,41506.0,30794.0,10712.0,6456.0,4256.0,66703.0,8216.0,12847.0,0.383572530936,108209.0,101908.0,51.0,7.0,27.0,2.0,6.0,11.0,110.0,120.0,291.0,61.0,15.0,2369.0,67.0,37.0,3.0,13.0,20.0,13.0,161.0,271.0,139.0,1080.0,35.0,1392.0,serbs,37524.0,40458.0,41499.0,40376.0,41569.0,0.741916831301,0.289227012304,0.941770093061,219.979338843
400,71102.0,2011.0,0.0,0.0,0.0,14430.0,0.0,0.0,65030.0,0.0,121580.0,0.0,0.0,0.0,0.0,0.0,0.0,52160.0,0.0,39610.0,15420.0,94040.0,0.0,89630.0,223990.0,3300.0,948360.0,0.0,0.0,395050.0,3349740.0,0.0,230.0,482600.0,21530.0,2156210.0,150.0,360.0,790.0,29118.0,96.0,Smederevska Palanka,normal,421.0,48611.0,50284.0,19033.0,15197.0,3836.0,2412.0,1424.0,31251.0,3672.0,5468.0,0.378510062843,50284.0,47972.0,16.0,3.0,13.0,,4.0,13.0,43.0,22.0,115.0,17.0,1.0,563.0,5.0,11.0,,9.0,9.0,6.0,63.0,81.0,35.0,614.0,22.0,647.0,serbs,28216.0,29118.0,31509.0,32048.0,31816.0,0.798455314454,0.312624714571,0.954021159812,115.465558195
401,71102.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,64920.0,49150.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,53690.0,0.0,37680.0,13020.0,9630.0,0.0,95420.0,102330.0,3770.0,629420.0,0.0,0.0,355470.0,5034860.0,0.0,0.0,536150.0,5600.0,3385070.0,23430.0,540.0,791.0,31509.0,96.0,Smederevska Palanka,normal,421.0,48611.0,50284.0,19033.0,15197.0,3836.0,2412.0,1424.0,31251.0,3672.0,5468.0,0.378510062843,50284.0,47972.0,16.0,3.0,13.0,,4.0,13.0,43.0,22.0,115.0,17.0,1.0,563.0,5.0,11.0,,9.0,9.0,6.0,63.0,81.0,35.0,614.0,22.0,647.0,serbs,28216.0,29118.0,31509.0,32048.0,31816.0,0.798455314454,0.312624714571,0.954021159812,115.465558195
402,71102.0,2013.0,0.0,0.0,0.0,0.0,0.0,1570.0,81530.0,17240.0,27500.0,0.0,0.0,0.0,0.0,0.0,0.0,61050.0,0.0,74220.0,9370.0,37160.0,0.0,148520.0,114310.0,850.0,771380.0,0.0,0.0,281300.0,4373050.0,0.0,1450.0,605480.0,0.0,3426900.0,15240.0,860.0,792.0,32048.0,96.0,Smederevska Palanka,normal,421.0,48611.0,50284.0,19033.0,15197.0,3836.0,2412.0,1424.0,31251.0,3672.0,5468.0,0.378510062843,50284.0,47972.0,16.0,3.0,13.0,,4.0,13.0,43.0,22.0,115.0,17.0,1.0,563.0,5.0,11.0,,9.0,9.0,6.0,63.0,81.0,35.0,614.0,22.0,647.0,serbs,28216.0,29118.0,31509.0,32048.0,31816.0,0.798455314454,0.312624714571,0.954021159812,115.465558195
403,71102.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.0,28216.0,96.0,Smederevska Palanka,normal,421.0,48611.0,50284.0,19033.0,15197.0,3836.0,2412.0,1424.0,31251.0,3672.0,5468.0,0.378510062843,50284.0,47972.0,16.0,3.0,13.0,,4.0,13.0,43.0,22.0,115.0,17.0,1.0,563.0,5.0,11.0,,9.0,9.0,6.0,63.0,81.0,35.0,614.0,22.0,647.0,serbs,28216.0,29118.0,31509.0,32048.0,31816.0,0.798455314454,0.312624714571,0.954021159812,115.465558195
404,71102.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.0,31816.0,96.0,Smederevska Palanka,normal,421.0,48611.0,50284.0,19033.0,15197.0,3836.0,2412.0,1424.0,31251.0,3672.0,5468.0,0.378510062843,50284.0,47972.0,16.0,3.0,13.0,,4.0,13.0,43.0,22.0,115.0,17.0,1.0,563.0,5.0,11.0,,9.0,9.0,6.0,63.0,81.0,35.0,614.0,22.0,647.0,serbs,28216.0,29118.0,31509.0,32048.0,31816.0,0.798455314454,0.312624714571,0.954021159812,115.465558195
405,71129.0,2011.0,0.0,0.0,0.0,2510.0,0.0,196530.0,0.0,0.0,0.0,0.0,0.0,0.0,4260.0,104480.0,0.0,10860.0,0.0,26650.0,1110.0,61910.0,0.0,120180.0,249880.0,0.0,284660.0,0.0,0.0,223570.0,831620.0,0.0,70.0,209990.0,0.0,1003930.0,3200.0,13500.0,665.0,33690.0,97.0,Sokobanja,normal,525.0,15265.0,16021.0,6483.0,5440.0,1043.0,684.0,359.0,9538.0,1078.0,1278.0,0.40465638849,16021.0,14936.0,10.0,1.0,1.0,,22.0,8.0,12.0,15.0,25.0,4.0,,213.0,7.0,2.0,2.0,3.0,7.0,1.0,16.0,19.0,13.0,409.0,2.0,293.0,serbs,30387.0,33690.0,37030.0,38807.0,39187.0,0.839117692426,0.356370782837,0.932276387242,29.0761904762
406,71129.0,2012.0,0.0,0.0,0.0,550.0,0.0,278130.0,0.0,0.0,0.0,0.0,0.0,0.0,12810.0,52500.0,0.0,9300.0,0.0,13970.0,0.0,30080.0,0.0,158550.0,310540.0,0.0,420030.0,0.0,0.0,215070.0,1353510.0,0.0,0.0,272520.0,0.0,1644370.0,360.0,7140.0,666.0,37030.0,97.0,Sokobanja,normal,525.0,15265.0,16021.0,6483.0,5440.0,1043.0,684.0,359.0,9538.0,1078.0,1278.0,0.40465638849,16021.0,14936.0,10.0,1.0,1.0,,22.0,8.0,12.0,15.0,25.0,4.0,,213.0,7.0,2.0,2.0,3.0,7.0,1.0,16.0,19.0,13.0,409.0,2.0,293.0,serbs,30387.0,33690.0,37030.0,38807.0,39187.0,0.839117692426,0.356370782837,0.932276387242,29.0761904762
407,71129.0,2013.0,0.0,0.0,0.0,540.0,0.0,29890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76400.0,0.0,18860.0,0.0,10130.0,500.0,275280.0,0.0,66520.0,319190.0,0.0,249240.0,0.0,0.0,185270.0,1398920.0,0.0,170.0,256400.0,0.0,1693910.0,780.0,12340.0,667.0,38807.0,97.0,Sokobanja,normal,525.0,15265.0,16021.0,6483.0,5440.0,1043.0,684.0,359.0,9538.0,1078.0,1278.0,0.40465638849,16021.0,14936.0,10.0,1.0,1.0,,22.0,8.0,12.0,15.0,25.0,4.0,,213.0,7.0,2.0,2.0,3.0,7.0,1.0,16.0,19.0,13.0,409.0,2.0,293.0,serbs,30387.0,33690.0,37030.0,38807.0,39187.0,0.839117692426,0.356370782837,0.932276387242,29.0761904762
408,71129.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.0,30387.0,97.0,Sokobanja,normal,525.0,15265.0,16021.0,6483.0,5440.0,1043.0,684.0,359.0,9538.0,1078.0,1278.0,0.40465638849,16021.0,14936.0,10.0,1.0,1.0,,22.0,8.0,12.0,15.0,25.0,4.0,,213.0,7.0,2.0,2.0,3.0,7.0,1.0,16.0,19.0,13.0,409.0,2.0,293.0,serbs,30387.0,33690.0,37030.0,38807.0,39187.0,0.839117692426,0.356370782837,0.932276387242,29.0761904762
409,71129.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.0,39187.0,97.0,Sokobanja,normal,525.0,15265.0,16021.0,6483.0,5440.0,1043.0,684.0,359.0,9538.0,1078.0,1278.0,0.40465638849,16021.0,14936.0,10.0,1.0,1.0,,22.0,8.0,12.0,15.0,25.0,4.0,,213.0,7.0,2.0,2.0,3.0,7.0,1.0,16.0,19.0,13.0,409.0,2.0,293.0,serbs,30387.0,33690.0,37030.0,38807.0,39187.0,0.839117692426,0.356370782837,0.932276387242,29.0761904762
410,71137.0,2011.0,100740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.0,110730.0,0.0,9590.0,0.0,6280.0,0.0,89580.0,0.0,780360.0,121210.0,161810.0,158230.0,0.0,0.0,244520.0,1323710.0,0.0,50.0,215510.0,1590.0,1396270.0,17300.0,0.0,826.0,34297.0,98.0,Surdulica,normal,628.0,19624.0,20319.0,7855.0,4645.0,3210.0,1489.0,1721.0,12464.0,1500.0,2528.0,0.386583985432,20319.0,16233.0,6.0,,734.0,,5.0,4.0,7.0,2.0,31.0,6.0,,2631.0,,6.0,,3.0,6.0,1.0,11.0,10.0,6.0,393.0,3.0,221.0,serbs,26835.0,34297.0,36232.0,39916.0,38887.0,0.591343093571,0.236699959234,0.798907426547,31.2484076433
411,71137.0,2012.0,464730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,1360.0,643230.0,0.0,6470.0,0.0,2390.0,500.0,370380.0,0.0,1107190.0,126320.0,3500.0,137820.0,0.0,0.0,294300.0,2053350.0,0.0,0.0,253240.0,2830.0,2692370.0,36780.0,0.0,827.0,36232.0,98.0,Surdulica,normal,628.0,19624.0,20319.0,7855.0,4645.0,3210.0,1489.0,1721.0,12464.0,1500.0,2528.0,0.386583985432,20319.0,16233.0,6.0,,734.0,,5.0,4.0,7.0,2.0,31.0,6.0,,2631.0,,6.0,,3.0,6.0,1.0,11.0,10.0,6.0,393.0,3.0,221.0,serbs,26835.0,34297.0,36232.0,39916.0,38887.0,0.591343093571,0.236699959234,0.798907426547,31.2484076433
412,71137.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,134740.0,0.0,15500.0,0.0,5540.0,0.0,119190.0,0.0,952480.0,175860.0,241820.0,121920.0,0.0,0.0,284210.0,1857180.0,0.0,0.0,302500.0,0.0,2974520.0,14370.0,0.0,828.0,39916.0,98.0,Surdulica,normal,628.0,19624.0,20319.0,7855.0,4645.0,3210.0,1489.0,1721.0,12464.0,1500.0,2528.0,0.386583985432,20319.0,16233.0,6.0,,734.0,,5.0,4.0,7.0,2.0,31.0,6.0,,2631.0,,6.0,,3.0,6.0,1.0,11.0,10.0,6.0,393.0,3.0,221.0,serbs,26835.0,34297.0,36232.0,39916.0,38887.0,0.591343093571,0.236699959234,0.798907426547,31.2484076433
413,71137.0,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.0,26835.0,98.0,Surdulica,normal,628.0,19624.0,20319.0,7855.0,4645.0,3210.0,1489.0,1721.0,12464.0,1500.0,2528.0,0.386583985432,20319.0,16233.0,6.0,,734.0,,5.0,4.0,7.0,2.0,31.0,6.0,,2631.0,,6.0,,3.0,6.0,1.0,11.0,10.0,6.0,393.0,3.0,221.0,serbs,26835.0,34297.0,36232.0,39916.0,38887.0,0.591343093571,0.236699959234,0.798907426547,31.2484076433
414,71137.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.0,38887.0,98.0,Surdulica,normal,628.0,19624.0,20319.0,7855.0,4645.0,3210.0,1489.0,1721.0,12464.0,1500.0,2528.0,0.386583985432,20319.0,16233.0,6.0,,734.0,,5.0,4.0,7.0,2.0,31.0,6.0,,2631.0,,6.0,,3.0,6.0,1.0,11.0,10.0,6.0,393.0,3.0,221.0,serbs,26835.0,34297.0,36232.0,39916.0,38887.0,0.591343093571,0.236699959234,0.798907426547,31.2484076433
