,date,pres_name,mun,party_id,mun_id,name_abr,name_full,opo11,in_gov11,in_gov12,opo13,ingov13,fringe13,ingov14,ag1_name_abr,ag1_party_id,ag1_name_full,ag2_name_abr,ag2_party_id,ag2_name_full,ag3_name_abr,ag3_party_id,ag3_name_full,nat_party
5858,2010-06-30,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5859,2010-07-31,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5860,2010-08-31,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5861,2010-09-30,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5862,2010-10-31,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5863,2010-11-30,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5864,2010-12-31,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5865,2011-01-31,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5866,2011-02-28,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5867,2011-03-31,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5868,2011-04-30,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5869,2011-05-31,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5870,2011-06-30,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5871,2011-07-31,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5872,2011-08-31,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5873,2011-09-30,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5874,2011-10-31,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5875,2011-11-30,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5876,2011-12-31,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5877,2012-01-31,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5878,2012-02-29,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5879,2012-03-31,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5880,2012-04-30,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5881,2012-05-31,Dragan Prodanovic,Rekovac,2,71030,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5882,2008-05-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5883,2008-06-30,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5884,2008-07-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5885,2008-08-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5886,2008-09-30,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5887,2008-10-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5888,2008-11-30,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5889,2008-12-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5890,2009-01-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5891,2009-02-28,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5892,2009-03-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5893,2009-04-30,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5894,2009-05-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5895,2009-06-30,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5896,2009-07-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5897,2009-08-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5898,2009-09-30,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5899,2009-10-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5900,2009-11-30,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5901,2009-12-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5902,2010-01-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5903,2010-02-28,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5904,2010-03-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5905,2010-04-30,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5906,2010-05-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5907,2010-06-30,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5908,2010-07-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5909,2010-08-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5910,2010-09-30,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5911,2010-10-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5912,2010-11-30,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5913,2010-12-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5914,2011-01-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5915,2011-02-28,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5916,2011-03-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5917,2011-04-30,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5918,2011-05-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5919,2011-06-30,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5920,2011-07-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5921,2011-08-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5922,2011-09-30,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5923,2011-10-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5924,2011-11-30,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5925,2011-12-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5926,2012-01-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5927,2012-02-29,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5928,2012-03-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5929,2012-04-30,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5930,2012-05-31,Predrag Umicevic,Smederevo,2,71099,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5931,2008-05-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5932,2008-06-30,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5933,2008-07-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5934,2008-08-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5935,2008-09-30,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5936,2008-10-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5937,2008-11-30,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5938,2008-12-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5939,2009-01-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5940,2009-02-28,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5941,2009-03-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5942,2009-04-30,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5943,2009-05-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5944,2009-06-30,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5945,2009-07-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5946,2009-08-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5947,2009-09-30,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5948,2009-10-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5949,2009-11-30,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5950,2009-12-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5951,2010-01-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5952,2010-02-28,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5953,2010-03-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5954,2010-04-30,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5955,2010-05-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5956,2010-06-30,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5957,2010-07-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5958,2010-08-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5959,2010-09-30,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5960,2010-10-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5961,2010-11-30,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5962,2010-12-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5963,2011-01-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5964,2011-02-28,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5965,2011-03-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5966,2011-04-30,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5967,2011-05-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5968,2011-06-30,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5969,2011-07-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5970,2011-08-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5971,2011-09-30,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5972,2011-10-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5973,2011-11-30,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5974,2011-12-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5975,2012-01-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5976,2012-02-29,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5977,2012-03-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5978,2012-04-30,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5979,2012-05-31,Zivko Petrovic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5980,2012-06-30,Radoslav Milojicic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5981,2012-07-31,Radoslav Milojicic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5982,2012-08-31,Radoslav Milojicic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5983,2012-09-30,Radoslav Milojicic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5984,2012-10-31,Radoslav Milojicic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
5985,2012-11-30,Radoslav Milojicic,Smederevska Palanka,2,71102,DS,Demokratska Stranka,1,1,1,-1,0,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
