,date,pres_name,mun,party_id,mun_id,name_abr,name_full,in_gov11,ingov13,fringe13,ingov14,ag1_name_abr,ag1_party_id,ag1_name_full,ag2_name_abr,ag2_party_id,ag2_name_full,ag3_name_abr,ag3_party_id,ag3_name_full,nat_party
692,2012-01-01,Svetozar Bukvic,Kula,2,80233,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
693,2012-01-01,Erzebet Celuska-Frindik,Mali Idjos,2,80241,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
694,2012-01-01,Petar Milankov,Nova Crnja,2,80250,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
695,2008-01-01,Milivoje Verbalov,Novi Becej,2,80268,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
696,2009-01-01,Milivoje Verbalov,Novi Becej,2,80268,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
697,2010-01-01,Milivoje Verbalov,Novi Becej,2,80268,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
698,2011-01-01,Milivoje Verbalov,Novi Becej,2,80268,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
699,2012-01-01,Milivoje Verbalov,Novi Becej,2,80268,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
700,2008-01-01,Dragan Babic,Novi Knezevac,2,80276,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
701,2009-01-01,Dragan Babic,Novi Knezevac,2,80276,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
702,2010-01-01,Dragan Babic,Novi Knezevac,2,80276,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
703,2011-01-01,Dragan Babic,Novi Knezevac,2,80276,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
704,2012-01-01,Dragan Babic,Novi Knezevac,2,80276,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
705,2013-01-01,Dragan Babic,Novi Knezevac,2,80276,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
706,2008-01-01,Igor Pavlicic,Novi Sad - grad ,2,80284,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
707,2009-01-01,Igor Pavlicic,Novi Sad - grad ,2,80284,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
708,2010-01-01,Igor Pavlicic,Novi Sad - grad ,2,80284,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
709,2011-01-01,Igor Pavlicic,Novi Sad - grad ,2,80284,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
710,2012-01-01,Igor Pavlicic,Novi Sad - grad ,2,80284,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
711,2010-01-01,Predrag Cvetanovic,Odzaci,2,80306,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
712,2011-01-01,Predrag Cvetanovic,Odzaci,2,80306,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
713,2008-01-01,Vesna Martinovic,Pancevo,2,80314,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
714,2009-01-01,Vesna Martinovic,Pancevo,2,80314,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
715,2010-01-01,Vesna Martinovic,Pancevo,2,80314,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
716,2011-01-01,Vesna Martinovic,Pancevo,2,80314,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
717,2012-01-01,Vesna Martinovic,Pancevo,2,80314,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
718,2008-01-01,Sinisa Vukov,Pecinci,2,80322,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
719,2009-01-01,Sinisa Vukov,Pecinci,2,80322,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
720,2010-01-01,Sinisa Vukov,Pecinci,2,80322,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
721,2011-01-01,Sinisa Vukov,Pecinci,2,80322,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
722,2012-01-01,Sinisa Vukov,Pecinci,2,80322,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
723,2012-01-01,Milan Selakovic,Plandiste,2,80349,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
724,2013-01-01,Milan Selakovic,Plandiste,2,80349,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
725,2009-01-01,Goran Vukovic,Ruma,2,80357,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
726,2010-01-01,Goran Vukovic,Ruma,2,80357,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
727,2011-01-01,Goran Vukovic,Ruma,2,80357,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
728,2012-01-01,Goran Vukovic,Ruma,2,80357,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
729,2013-01-01,Goran Vukovic,Ruma,2,80357,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
730,2010-01-01,Aniko Sirkova,Senta,2,80365,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
731,2011-01-01,Aniko Sirkova,Senta,2,80365,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
732,2012-01-01,Aniko Sirkova,Senta,2,80365,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
733,2012-01-01,Predrag Milosevic,Secanj,2,80373,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
734,2013-01-01,Predrag Milosevic,Secanj,2,80373,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
735,2009-01-01,Nemanja Delic,Sombor,2,80381,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
736,2010-01-01,Nemanja Delic,Sombor,2,80381,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
737,2011-01-01,Nemanja Delic,Sombor,2,80381,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
738,2012-01-01,Nemanja Delic,Sombor,2,80381,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
739,2013-01-01,Nemanja Delic,Sombor,2,80381,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
740,2008-01-01,Branko Gajin,Srbobran,2,80390,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
741,2009-01-01,Branko Gajin,Srbobran,2,80390,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
742,2010-01-01,Branko Gajin,Srbobran,2,80390,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
743,2011-01-01,Branko Gajin,Srbobran,2,80390,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
744,2012-01-01,Branko Gajin,Srbobran,2,80390,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
745,2008-01-01,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
746,2009-01-01,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
747,2010-01-01,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
748,2011-01-01,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
749,2012-01-01,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
750,2013-01-01,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
751,2014-01-01,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
752,2015-01-01,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
753,2016-01-01,Milenko Filipovic,Sremski Karlovci,2,80411,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
754,2008-01-01,Goran Jovic,Stara Pazova,2,80420,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
755,2009-01-01,Goran Jovic,Stara Pazova,2,80420,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
756,2010-01-01,Goran Jovic,Stara Pazova,2,80420,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
757,2011-01-01,Goran Jovic,Stara Pazova,2,80420,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
758,2012-01-01,Goran Jovic,Stara Pazova,2,80420,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
759,2008-01-01,Sasa Vucinic,Subotica,2,80438,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
760,2009-01-01,Sasa Vucinic,Subotica,2,80438,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
761,2010-01-01,Sasa Vucinic,Subotica,2,80438,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
762,2011-01-01,Sasa Vucinic,Subotica,2,80438,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
763,2012-01-01,Modest Dulic,Subotica,2,80438,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
764,2013-01-01,Modest Dulic,Subotica,2,80438,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
765,2008-01-01,Milivoj Petrovic,Titel,2,80454,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
766,2009-01-01,Milivoj Petrovic,Titel,2,80454,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
767,2010-01-01,Milivoj Petrovic,Titel,2,80454,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
768,2011-01-01,Milivoj Petrovic,Titel,2,80454,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
769,2008-01-01,Zeljko Vidovic,Vrbas,2,80462,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
770,2009-01-01,Zeljko Vidovic,Vrbas,2,80462,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
771,2010-01-01,Zeljko Vidovic,Vrbas,2,80462,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
772,2011-01-01,Zeljko Vidovic,Vrbas,2,80462,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
773,2012-01-01,Zeljko Vidovic,Vrbas,2,80462,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
774,2013-01-01,Milan Stanimirovic,Vrbas,2,80462,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
775,2008-01-01,Emilj Poljak,Coka,2,80489,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
776,2009-01-01,Emilj Poljak,Coka,2,80489,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
777,2010-01-01,Emilj Poljak,Coka,2,80489,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
778,2011-01-01,Emilj Poljak,Coka,2,80489,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
779,2009-01-01,Natasa Cvjetkovic,Sid,2,80497,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
780,2010-01-01,Natasa Cvjetkovic,Sid,2,80497,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
781,2011-01-01,Natasa Cvjetkovic,Sid,2,80497,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
782,2012-01-01,Natasa Cvjetkovic,Sid,2,80497,DS,Demokratska Stranka,1,-1,0,0,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,DS,2,Demokratska Stranka,1
783,2015-01-01,Milan Nikolic,Arilje,17,70041,SRS,Srpska Radikalna stranka,0,-1,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
784,2016-01-01,Milan Nikolic,Arilje,17,70041,SRS,Srpska Radikalna stranka,0,-1,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
785,2011-01-01,Zlatan Jovanovic,Bajina Basta,17,70068,SRS,Srpska Radikalna stranka,0,-1,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
786,2012-01-01,Zlatan Jovanovic,Bajina Basta,17,70068,SRS,Srpska Radikalna stranka,0,-1,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
787,2013-01-01,Zlatan Jovanovic,Bajina Basta,17,70068,SRS,Srpska Radikalna stranka,0,-1,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
788,2008-01-01,Lazar Rvovic,Priboj,17,70971,SRS,Srpska Radikalna stranka,0,-1,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
789,2008-01-01,Lelica Kostic,Nis-Crveni Krst,17,71315,SRS,Srpska Radikalna stranka,0,-1,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
790,2009-01-01,Lelica Kostic,Nis-Crveni Krst,17,71315,SRS,Srpska Radikalna stranka,0,-1,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
791,2010-01-01,Lelica Kostic,Nis-Crveni Krst,17,71315,SRS,Srpska Radikalna stranka,0,-1,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
792,2011-01-01,Lelica Kostic,Nis-Crveni Krst,17,71315,SRS,Srpska Radikalna stranka,0,-1,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
793,2012-01-01,Lelica Kostic,Nis-Crveni Krst,17,71315,SRS,Srpska Radikalna stranka,0,-1,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
794,2008-01-01,Dragan Bozalo,Backa Palanka,17,80063,SRS,Srpska Radikalna stranka,0,-1,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
795,2009-01-01,Dragan Bozalo,Backa Palanka,17,80063,SRS,Srpska Radikalna stranka,0,-1,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
796,2010-01-01,Dragan Bozalo,Backa Palanka,17,80063,SRS,Srpska Radikalna stranka,0,-1,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
797,2011-01-01,Dragan Bozalo,Backa Palanka,17,80063,SRS,Srpska Radikalna stranka,0,-1,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
798,2012-01-01,Dragan Bozalo,Backa Palanka,17,80063,SRS,Srpska Radikalna stranka,0,-1,0,0,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,SRS,17,Srpska Radikalna stranka,1
799,2008-01-01,Zlatko Arsic,Babusnica,3,70050,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
800,2009-01-01,Zlatko Arsic,Babusnica,3,70050,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
801,2010-01-01,Zlatko Arsic,Babusnica,3,70050,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
802,2011-01-01,Zlatko Arsic,Babusnica,3,70050,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
803,2012-01-01,Zlatko Arsic,Babusnica,3,70050,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
804,2008-01-01,Aleksandar Zivkovic,Bela Palanka,3,70084,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
805,2009-01-01,Aleksandar Zivkovic,Bela Palanka,3,70084,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
806,2010-01-01,Aleksandar Zivkovic,Bela Palanka,3,70084,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
807,2011-01-01,Aleksandar Zivkovic,Bela Palanka,3,70084,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
808,2012-01-01,Nenad Beserovac,Bogatic,3,70289,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
809,2013-01-01,Nenad Beserovac,Bogatic,3,70289,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
810,2014-01-01,Nenad Beserovac,Bogatic,3,70289,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
811,2015-01-01,Nenad Beserovac,Bogatic,3,70289,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
812,2016-01-01,Nenad Beserovac,Bogatic,3,70289,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
813,2012-01-01,Zoran Obradovic,Brus,3,70343,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
814,2013-01-01,Zoran Obradovic,Brus,3,70343,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
815,2012-01-01,Stanko Terzic,Valjevo,3,70360,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
816,2013-01-01,Stanko Terzic,Valjevo,3,70360,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
817,2014-01-01,Stanko Terzic,Valjevo,3,70360,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
818,2015-01-01,Stanko Terzic,Valjevo,3,70360,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
819,2016-01-01,Stanko Terzic,Valjevo,3,70360,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
820,2012-01-01,Nebojsa Stojanovic,Vlasotince,3,70424,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
821,2013-01-01,Nebojsa Stojanovic,Vlasotince,3,70424,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
822,2008-01-01,Miroljub Stojcic,Vranje,3,70432,SPS,Socijalisticka Partija Srbije,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
