,mun_id,mun,year,income_value,l6,l2,l3,l4,l2_name_english,l3_name_english,l4_name_english,l6_name_english
8380,79014,Grad Beograd,2012,3669620.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8381,79014,Grad Beograd,2013,4351830.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8382,79022,Grad Nis,2012,32320.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8383,79022,Grad Nis,2011,20900.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8384,79022,Grad Nis,2013,19430.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8385,89010,Grad Novi Sad,2011,503040.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8386,89010,Grad Novi Sad,2012,260340.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8387,89010,Grad Novi Sad,2013,435610.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8388,79049,Grad Pozarevac,2011,670.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8389,79049,Grad Pozarevac,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8390,79049,Grad Pozarevac,2013,3050.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8391,79057,Grad Vranje,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8392,79057,Grad Vranje,2013,7530.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8393,79057,Grad Vranje,2012,6360.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8394,80179,Indjija,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8395,80179,Indjija,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8396,80179,Indjija,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8397,80187,Irig,2011,41440.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8398,80187,Irig,2012,35640.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8399,80187,Irig,2013,7610.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8400,70564,Ivanjica,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8401,70564,Ivanjica,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8402,70564,Ivanjica,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8403,71048,Jagodina,2011,12120.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8404,71048,Jagodina,2012,13070.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8405,71048,Jagodina,2013,8740.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8406,80195,Kanjiza,2011,410.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8407,80195,Kanjiza,2012,1050.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8408,80195,Kanjiza,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8409,80209,Kikinda,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8410,80209,Kikinda,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8411,80209,Kikinda,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8412,70572,Kladovo,2011,4630.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8413,70572,Kladovo,2012,2120.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8414,70572,Kladovo,2013,1240.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8415,70599,Kni?,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8416,70599,Kni?,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8417,70599,Kni?,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8418,70602,Knjazevac,2011,2490.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8419,70602,Knjazevac,2012,60.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8420,70602,Knjazevac,2013,1190.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8421,70637,Koceljeva,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8422,70637,Koceljeva,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8423,70637,Koceljeva,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8424,70629,Kosjeri?,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8425,70629,Kosjeri?,2012,150.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8426,70629,Kosjeri?,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8427,80217,Kovacica,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8428,80217,Kovacica,2012,1010.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8429,80217,Kovacica,2013,16100.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8430,80225,Kovin,2011,4260.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8431,80225,Kovin,2012,4770.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8432,80225,Kovin,2013,4030.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8433,70645,Kragujevac,2011,8870.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8434,70645,Kragujevac,2012,8260.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8435,70645,Kragujevac,2013,28580.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8436,70653,Kraljevo,2012,8380.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8437,70653,Kraljevo,2011,2710.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8438,70653,Kraljevo,2013,26830.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8439,70661,Krupanj,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8440,70661,Krupanj,2012,27120.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8441,70661,Krupanj,2013,91520.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8442,70670,Krusevac,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8443,70670,Krusevac,2011,6520.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8444,70670,Krusevac,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8445,70696,Kucevo,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8446,70696,Kucevo,2012,2190.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8447,70696,Kucevo,2013,2250.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8448,80233,Kula,2011,1140.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8449,80233,Kula,2012,450.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8450,80233,Kula,2013,3060.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8451,70688,Kursumlija,2011,590.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8452,70688,Kursumlija,2012,4400.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8453,70688,Kursumlija,2013,1000.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8454,70700,Lajkovac,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8455,70700,Lajkovac,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8456,70700,Lajkovac,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8457,71277,Lapovo,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8458,71277,Lapovo,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8459,71277,Lapovo,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8460,70718,Lebane,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8461,70718,Lebane,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8462,70718,Lebane,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8463,70726,Leskovac,2012,19620.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8464,70726,Leskovac,2011,25930.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8465,70726,Leskovac,2013,20400.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8466,70769,Ljig,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8467,70769,Ljig,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8468,70769,Ljig,2013,4590.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8469,70777,Ljubovija,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8470,70777,Ljubovija,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8471,70777,Ljubovija,2013,2310.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8472,70734,Loznica,2011,6660.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8473,70734,Loznica,2012,19350.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8474,70734,Loznica,2013,4880.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8475,70742,Lucani,2012,1140.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8476,70742,Lucani,2011,18940.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8477,70742,Lucani,2013,103220.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8478,70785,Majdanpek,2011,4380.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8479,70785,Majdanpek,2013,7880.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8480,70785,Majdanpek,2012,4620.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8481,80241,Mali Idjos,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8482,80241,Mali Idjos,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8483,80241,Mali Idjos,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8484,70793,Mali Zvornik,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8485,70793,Mali Zvornik,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8486,70793,Mali Zvornik,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8487,70807,Malo Crni?e,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8488,70807,Malo Crni?e,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8489,70807,Malo Crni?e,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8490,70815,Medvedja,2011,890.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8491,70815,Medvedja,2012,1040.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8492,70815,Medvedja,2013,270.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8493,70823,Merosina,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8494,70823,Merosina,2013,1000.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8495,70823,Merosina,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8496,70831,Mionica,2011,3190.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8497,70831,Mionica,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8498,70831,Mionica,2013,990.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8499,70840,Negotin,2011,1890.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8500,70840,Negotin,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8501,70840,Negotin,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8502,80250,Nova Crnja,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8503,80250,Nova Crnja,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8504,80250,Nova Crnja,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8505,70866,Nova Varos,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8506,70866,Nova Varos,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8507,70866,Nova Varos,2013,19050.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8508,80268,Novi Becej,2011,600.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8509,80268,Novi Becej,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8510,80268,Novi Becej,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8511,80276,Novi Knezevac,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8512,80276,Novi Knezevac,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8513,80276,Novi Knezevac,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8514,70874,Novi Pazar,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8515,70874,Novi Pazar,2012,910.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8516,70874,Novi Pazar,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8517,80306,Odzaci,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8518,80306,Odzaci,2012,1890.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8519,80306,Odzaci,2013,3780.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8520,80292,Opovo,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8521,80292,Opovo,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8522,80292,Opovo,2013,110.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8523,70882,Osecina,2011,860.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8524,70882,Osecina,2012,1740.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8525,70882,Osecina,2013,2480.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8526,80314,Pancevo,2011,1750.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8527,80314,Pancevo,2012,1730.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8528,80314,Pancevo,2013,45710.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8529,70904,Para?in,2011,59340.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8530,70904,Para?in,2012,14480.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8531,70904,Para?in,2013,3240.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8532,80322,Pe?inci,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8533,80322,Pe?inci,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8534,80322,Pe?inci,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8535,70912,Petrovac na Mlavi,2011,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8536,70912,Petrovac na Mlavi,2012,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
8537,70912,Petrovac na Mlavi,2013,0.0,5095,5001,5002,5092,Current income and income from sale of non-financial assets,Current income,Memorandum items for the refunding of expenditures,Memorandum items for expenditures refund from the previous year
