,mun_id,l6_name_english,year,income_value,income_share,change_income_abs,change_income_rel
176,70025,Property income,2013,509430.0,0.0428392311593,123000.0,0.318298268768
177,70025,Revenue from the budget,2011,0.0,0.0,,
178,70025,Revenue from the budget,2012,0.0,0.0,0.0,
179,70025,Revenue from the budget,2013,0.0,0.0,0.0,
180,70025,Sales of goods and services,2011,487850.0,0.0617497253318,,
181,70025,Sales of goods and services,2012,475480.0,0.0412431226044,-12370.0,-0.0253561545557
182,70025,Sales of goods and services,2013,422640.0,0.035540844978,-52840.0,-0.11112980567
183,70025,Single tax on exra profit and extra assets acquired using special benefits,2011,0.0,0.0,,
184,70025,Single tax on exra profit and extra assets acquired using special benefits,2012,0.0,0.0,0.0,
185,70025,Single tax on exra profit and extra assets acquired using special benefits,2013,0.0,0.0,0.0,
186,70025,Social security contributions,2011,0.0,0.0,,
187,70025,Social security contributions,2012,0.0,0.0,0.0,
188,70025,Social security contributions,2013,0.0,0.0,0.0,
189,70025,Taxes on goods and services,2011,269530.0,0.0341158213973,,
190,70025,Taxes on goods and services,2012,267300.0,0.0231855949191,-2230.0,-0.00827366155901
191,70025,Taxes on goods and services,2013,257410.0,0.0216462448083,-9890.0,-0.0369996258885
192,70025,"Taxes on income, profits and capital gains ",2011,2522500.0,0.31928601445,,
193,70025,"Taxes on income, profits and capital gains ",2012,4030670.0,0.349620209026,1508170.0,0.597887016848
194,70025,"Taxes on income, profits and capital gains ",2013,3884400.0,0.326648822243,-146270.0,-0.0362892521591
195,70025,Taxes on international trade and transactions,2011,0.0,0.0,,
196,70025,Taxes on international trade and transactions,2012,0.0,0.0,0.0,
197,70025,Taxes on international trade and transactions,2013,0.0,0.0,0.0,
198,70025,Taxes on payroll and workforce,2011,160.0,2.02520365954e-05,,
199,70025,Taxes on payroll and workforce,2012,0.0,0.0,-160.0,-1.0
200,70025,Taxes on payroll and workforce,2013,0.0,0.0,0.0,
201,70025,Taxes on property,2011,302490.0,0.0382877409359,,
202,70025,Taxes on property,2012,293670.0,0.0254729280206,-8820.0,-0.0291579886938
203,70025,Taxes on property,2013,834640.0,0.0701869459882,540970.0,1.84210167876
204,70025,Transfers between budget users at the same level,2011,0.0,0.0,,
205,70025,Transfers between budget users at the same level,2012,0.0,0.0,0.0,
206,70025,Transfers between budget users at the same level,2013,0.0,0.0,0.0,
207,70025,Transfers from other level of government,2011,3302780.0,0.418050133917,,
208,70025,Transfers from other level of government,2012,4946660.0,0.429073157361,1643880.0,0.497726157964
209,70025,Transfers from other level of government,2013,5297620.0,0.445489994256,350960.0,0.0709488826804
210,70025,Voluntary transfers other than grants,2011,124000.0,0.0156953283615,,
211,70025,Voluntary transfers other than grants,2012,102160.0,0.00886135569374,-21840.0,-0.176129032258
212,70025,Voluntary transfers other than grants,2013,51360.0,0.00431898967933,-50800.0,-0.497259201253
213,70025,proceeds from the real estate sales,2011,35700.0,0.00451873566536,,
214,70025,proceeds from the real estate sales,2012,38810.0,0.00336637837191,3110.0,0.0871148459384
215,70025,proceeds from the real estate sales,2013,100440.0,0.00844624850841,61630.0,1.58799278536
216,70033, domestic borrowing,2011,0.0,0.0,,
217,70033, domestic borrowing,2012,0.0,0.0,0.0,
218,70033, domestic borrowing,2013,0.0,0.0,0.0,
219,70033, foreign borrowing,2011,0.0,0.0,,
220,70033, foreign borrowing,2012,0.0,0.0,0.0,
221,70033, foreign borrowing,2013,0.0,0.0,0.0,
222,70033, sale forest and water,2011,0.0,0.0,,
223,70033, sale forest and water,2012,0.0,0.0,0.0,
224,70033, sale forest and water,2013,0.0,0.0,0.0,
225,70033, sale of domestic financial assets,2011,0.0,0.0,,
226,70033, sale of domestic financial assets,2012,0.0,0.0,0.0,
227,70033, sale of domestic financial assets,2013,0.0,0.0,0.0,
228,70033, sale of foreign financial assets,2011,0.0,0.0,,
229,70033, sale of foreign financial assets,2012,0.0,0.0,0.0,
230,70033, sale of foreign financial assets,2013,0.0,0.0,0.0,
231,70033, sale of goods for resale,2011,0.0,0.0,,
232,70033, sale of goods for resale,2012,0.0,0.0,0.0,
233,70033, sale of goods for resale,2013,0.0,0.0,0.0,
234,70033, sale of inventories,2011,0.0,0.0,,
235,70033, sale of inventories,2012,0.0,0.0,0.0,
236,70033, sale of inventories,2013,0.0,0.0,0.0,
237,70033, sale of land,2011,0.0,0.0,,
238,70033, sale of land,2012,0.0,0.0,0.0,
239,70033, sale of land,2013,4290.0,0.000349591084368,4290.0,inf
240,70033, sale of other fixed assets ,2011,0.0,0.0,,
241,70033, sale of other fixed assets ,2012,0.0,0.0,0.0,
242,70033, sale of other fixed assets ,2013,0.0,0.0,0.0,
243,70033, sale of stockpiles,2011,0.0,0.0,,
244,70033, sale of stockpiles,2012,0.0,0.0,0.0,
245,70033, sale of stockpiles,2013,0.0,0.0,0.0,
246,70033, sale of valuables,2011,0.0,0.0,,
247,70033, sale of valuables,2012,0.0,0.0,0.0,
248,70033, sale of valuables,2013,0.0,0.0,0.0,
249,70033, sale underground valuables,2011,0.0,0.0,,
250,70033, sale underground valuables,2012,0.0,0.0,0.0,
251,70033, sale underground valuables,2013,0.0,0.0,0.0,
252,70033,Donations from foreign governments,2011,0.0,0.0,,
253,70033,Donations from foreign governments,2012,0.0,0.0,0.0,
254,70033,Donations from foreign governments,2013,0.0,0.0,0.0,
255,70033,Donations from international organizations,2011,0.0,0.0,,
256,70033,Donations from international organizations,2012,103840.0,0.00778199035795,103840.0,inf
257,70033,Donations from international organizations,2013,11280.0,0.000919204529527,-92560.0,-0.891371340524
258,70033,Excises,2011,0.0,0.0,,
259,70033,Excises,2012,0.0,0.0,0.0,
260,70033,Excises,2013,0.0,0.0,0.0,
261,70033,"Fines, penalties and forfeits",2011,57950.0,0.00607385684145,,
262,70033,"Fines, penalties and forfeits",2012,59790.0,0.00448078971015,1840.0,0.0317515099223
263,70033,"Fines, penalties and forfeits",2013,72100.0,0.00587541193075,12310.0,0.205887272119
264,70033,Income from sale of movable property,2011,260.0,2.72511264672e-05,,
265,70033,Income from sale of movable property,2012,450.0,3.37239566745e-05,190.0,0.730769230769
266,70033,Income from sale of movable property,2013,290.0,2.36320313442e-05,-160.0,-0.355555555556
267,70033,Memorandum items for expenditures refund ,2011,48810.0,0.0051158749341,,
268,70033,Memorandum items for expenditures refund ,2012,92320.0,0.00691865706708,43510.0,0.891415693505
269,70033,Memorandum items for expenditures refund ,2013,95230.0,0.00776027015486,2910.0,0.031520797227
270,70033,Memorandum items for expenditures refund from the previous year,2011,11410.0,0.00119590520381,,
271,70033,Memorandum items for expenditures refund from the previous year,2012,0.0,0.0,-11410.0,-1.0
272,70033,Memorandum items for expenditures refund from the previous year,2013,0.0,0.0,0.0,
273,70033,Mixed and indefinite income,2011,198450.0,0.0207999463362,,
274,70033,Mixed and indefinite income,2012,287400.0,0.0215383669961,88950.0,0.448223733938
275,70033,Mixed and indefinite income,2013,264730.0,0.0215727850267,-22670.0,-0.0788796102992
276,70033,Other social contributions,2011,0.0,0.0,,
277,70033,Other social contributions,2012,0.0,0.0,0.0,
278,70033,Other social contributions,2013,0.0,0.0,0.0,
279,70033,Other taxes,2011,0.0,0.0,,
280,70033,Other taxes,2012,269100.0,0.0201669260913,269100.0,inf
281,70033,Other taxes,2013,310770.0,0.025324573727,41670.0,0.154849498328
282,70033,Property income,2011,650390.0,0.0681686928578,,
283,70033,Property income,2012,667610.0,0.050032112701,17220.0,0.0264764218392
284,70033,Property income,2013,729370.0,0.059436188626,61760.0,0.092509099624
285,70033,Revenue from the budget,2011,151650.0,0.0158947435721,,
286,70033,Revenue from the budget,2012,0.0,0.0,-151650.0,-1.0
287,70033,Revenue from the budget,2013,0.0,0.0,0.0,
288,70033,Sales of goods and services,2011,705330.0,0.0739270655044,,
289,70033,Sales of goods and services,2012,738590.0,0.0553515048004,33260.0,0.0471552323026
290,70033,Sales of goods and services,2013,751110.0,0.0612077760792,12520.0,0.0169512178611
291,70033,Single tax on exra profit and extra assets acquired using special benefits,2011,0.0,0.0,,
292,70033,Single tax on exra profit and extra assets acquired using special benefits,2012,0.0,0.0,0.0,
293,70033,Single tax on exra profit and extra assets acquired using special benefits,2013,0.0,0.0,0.0,
294,70033,Social security contributions,2011,0.0,0.0,,
295,70033,Social security contributions,2012,0.0,0.0,0.0,
296,70033,Social security contributions,2013,0.0,0.0,0.0,
297,70033,Taxes on goods and services,2011,676980.0,0.0709556445992,,
298,70033,Taxes on goods and services,2012,436120.0,0.0326837599664,-240860.0,-0.355785990724
299,70033,Taxes on goods and services,2013,325420.0,0.0265183987587,-110700.0,-0.253829221315
300,70033,"Taxes on income, profits and capital gains ",2011,3900450.0,0.40881406242,,
301,70033,"Taxes on income, profits and capital gains ",2012,6078180.0,0.455511731066,2177730.0,0.558327885244
302,70033,"Taxes on income, profits and capital gains ",2013,5737970.0,0.46758581687,-340210.0,-0.0559723469854
303,70033,Taxes on international trade and transactions,2011,0.0,0.0,,
304,70033,Taxes on international trade and transactions,2012,0.0,0.0,0.0,
305,70033,Taxes on international trade and transactions,2013,0.0,0.0,0.0,
306,70033,Taxes on payroll and workforce,2011,0.0,0.0,,
307,70033,Taxes on payroll and workforce,2012,0.0,0.0,0.0,
308,70033,Taxes on payroll and workforce,2013,10.0,8.14897632559e-07,10.0,inf
309,70033,Taxes on property,2011,760090.0,0.0796665719865,,
310,70033,Taxes on property,2012,776560.0,0.0581970573225,16470.0,0.0216684866266
311,70033,Taxes on property,2013,829250.0,0.06757538618,52690.0,0.0678505202431
312,70033,Transfers between budget users at the same level,2011,0.0,0.0,,
313,70033,Transfers between budget users at the same level,2012,0.0,0.0,0.0,
314,70033,Transfers between budget users at the same level,2013,0.0,0.0,0.0,
315,70033,Transfers from other level of government,2011,2335110.0,0.244747607404,,
316,70033,Transfers from other level of government,2012,3821440.0,0.286386837765,1486330.0,0.63651391155
317,70033,Transfers from other level of government,2013,2964370.0,0.241565809503,-857070.0,-0.224279329258
318,70033,Voluntary transfers other than grants,2011,40440.0,0.0042385982859,,
319,70033,Voluntary transfers other than grants,2012,9670.0,0.000724690357871,-30770.0,-0.760880316518
320,70033,Voluntary transfers other than grants,2013,175290.0,0.0142843406011,165620.0,17.1271975181
321,70033,proceeds from the real estate sales,2011,3570.0,0.0003741789288,,
322,70033,proceeds from the real estate sales,2012,2560.0,0.000191851842415,-1010.0,-0.282913165266
323,70033,proceeds from the real estate sales,2013,0.0,0.0,-2560.0,-1.0
324,70041, domestic borrowing,2011,301180.0,0.0643829027672,,
325,70041, domestic borrowing,2012,0.0,0.0,-301180.0,-1.0
326,70041, domestic borrowing,2013,0.0,0.0,0.0,
327,70041, foreign borrowing,2011,0.0,0.0,,
328,70041, foreign borrowing,2012,0.0,0.0,0.0,
329,70041, foreign borrowing,2013,0.0,0.0,0.0,
330,70041, sale forest and water,2011,0.0,0.0,,
